RawWord,ChangesWord,ReplacementLength,Suggestions,ChosenSuggestion
permantely,True,1,permanently | permanent,permanently
beable,True,1,beadle | beagle | be able | be-able | bearable | beatable | eatable | Beadle | bubble | unable,beadle
couldnt,True,1,couldn't | could | cold | colon,couldn't
sheilds,True,1,shields | sheilas | Shields | shards | swells | skelid | child | chills,shields
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
comprhend,True,1,comprehend | comprehension | compound | corphed,comprehend
illnes,True,1,illness | evilness,illness
desease,True,1,disease | decease | decrease | seaside | discase,disease
traumatising,True,1,traumatizing | transmigrating | administrating,traumatizing
frienda,True,1,friends | friend | friend a | Friend | Friedan | Frieda | mirena | namenda | treanda,friends
Woopee,True,1,Whoopee | Woo pee | Woo-pee | Whooper | Women | Worse | Worsen | Geopen | Pyopen,Whoopee
th,True,1,ht | Th | t | h | the | nth | tho | thy | eh | ts | sh | ti | ta | ah | tn | tham | tpn | tsp | acth | chg | dhc | itch | inh | iv | mg | ml | ms | nph,ht
hotline,True,1,hotlink | hot line | hot-line | outline | choline,hotlink
OMFG,True,1,MFG | O MFG | ONFI | MG | ZOMIG,MFG
eg,True,1,eh | e | g | neg | erg | reg | ego | leg | deg | egg | meg | peg | beg | veg | keg | mg,eh
FFS,True,1,FF | EFFS | OFFS | IFS | FPS | FF S | F'S | FSF | FML | MS | ASS | BSS | GAS | GVS | HMS,FF
chicago,False,1,Chicago | chic ago | chic-ago | picato,Chicago
disGUSTING,True,2,dis Gusting | disgusting | dis-gusting,dis Gusting
Khloe,True,1,Chloe | Kaon | Knee | Kerlone | Kelnor | Halog | Hive | Lobe | Clot | Ulo | Xylose | Colon | Dilor | Enlon | Male | Pulse,Chloe
teached,True,1,teased | reached | teaches | teacher | leached | beached | teach ed | teach-ed | ached,teased
Mariah,True,1,Maria | Marian | Pariah | Mari ah | Mari-ah | Maria h | Mari | Lariam,Maria
deppression,True,1,depression | decompression | repression | oppression | suppression,depression
Theres,True,1,Therese | Theresa | Thebes | Wheres | Theirs | Threes | There | Thees | There's | Theses | Therms | Themes | The res | The-res | There s | Thyrel,Therese
Whos,True,1,Hos | Rhos | W hos | Show | Whoa | Who | Whose | Whoso | Whops | Who's | Hows | Woos | Whom | Whop | Whys | Hms,Hos
giga,True,1,gigs | gig | gaga | Riga | gig a | tigan,gigs
onnes,True,1,ones | tonnes | oneness | onmel | bones | knees,ones
AFP,True,1,ASP | AFT | ALP | AMP | APP | AFR | AF | AZO | ARM | ASS | HIP | LIP | TSP,ASP
hajibs,True,2,ha jibs | ha-jibs | hajjis | hair | hips | nails | pains,ha jibs
muslim,False,1,Muslim | muslin | mu slim | mu-slim | muse | muscle | muscles | mezlin | esclim | testim,Muslim
Rabbs,True,1,Barbs | Rabbis | Rabbi | Arabs | Grabs | Drabs | Crabs | Rayos,Barbs
limbed,True,1,limned | limed | climbed | lambed | limber | limped | limb ed | limb-ed | imbibed | nimbex,limned
Mandica,True,1,Candice | Mahican | Candid | Mandol | Angina | Avandia | Jaundice | Vaniqa,Candice
Mandica,True,1,Candice | Mahican | Candid | Mandol | Angina | Avandia | Jaundice | Vaniqa,Candice
Ecnomiohyla,True,1,Economical,Economical
rabborum,True,1,Karakorum,Karakorum
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
scratced,True,1,scratched | crated | cracked,scratched
skitished,True,1,skirmished | skittish,skirmished
colonoscopy,True,1,endoscopy,endoscopy
GMO's,True,1,GM's | GMT's | HMO's | GM O's | GM-O's | Go's | Goo's | Geo's | Gizmo's | gas | gvs | glass | ms | men's | loss | boobs | clots | hms | tumors,GM's
unformatted,True,1,unformulated | formatted | unfortunate | formulated,unformulated
dems,True,1,dens | ems | deems | demos | dims | dams | rems | demo | gems | hems | debs | d ems | demise | demser | deaf | ms | hms | arms | edema,dens
neo,True,1,no | neon | eon | one | nee | net | neg | new | Leo | Geo | Neogene | neck | nph | azo | knee | levo | men | ulo,no
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
Duckworth,True,2,Duck worth | Duck-worth | Wordsworth,Duck worth
bonobos,True,1,bonbons | bongos | Boston | boobs,bonbons
García,True,1,Garcia | Cartia | Kariva | Parcopa | Tarceva,Garcia
Teixeira,True,1,Testatrix,Testatrix
Ruisa,True,1,Luisa | Rufen | Runny | Ruvite | Rubex | Rid | Rimso | Rash | Rela | Rezira | Retina | Revia | Rowasa | Urso | Wrist | Avita,Luisa
doesn,True,1,does | does n | dose | doses,does
unfriend,True,1,unfriendly | penfriend | friend | Friend,unfriendly
mosul,False,1,Mosul | mogul | sosol | vosol,Mosul
GBR,True,1,GR | GAR | GB | GER | GB R | GAS | GVS | EAR | IBU | PBZ,GR
amongst,True,2,among st | among-st | among | aminess | menest | congest,among st
GBR,True,1,GR | GAR | GB | GER | GB R | GAS | GVS | EAR | IBU | PBZ,GR
yers,True,1,yer | yes | yrs | years | dyers | Ayers | Myers | Byers | yeas | yens | yeps | hers | yews | ye rs | ye-rs | ears | wera | eyes,yer
manhattan,False,1,Manhattan,Manhattan
didnt,True,1,dint | didn't | didst | didrex | dire | dizzy | dizac | dilor | diulo | inh | zide | ziana | bidil | bicnu | faint | joint | kidney | lidex,dint
authorties,True,1,authorities | author ties | author-ties | authorizes | authoresses | authoress,authorities
selfie,True,1,selfish | self | seffin,selfish
selfies,True,1,selfless | seffin | delfen | delflex | melfiat | pelvis,selfless
selfie,True,1,selfish | self | seffin,selfish
Netwerk,True,1,Network | Ketek,Network
healthcare,True,2,health care | health-care | ethereal,health care
im,True,1,mi | um | om | in | i | m | ism | aim | rim | dim | imp | him | vim | Tim | Kim | iv,mi
hearted,True,1,heated | earthed | hearten | hear ted | hear-ted | heart ed | heart-ed | hardhearted | heavyhearted | warmhearted | hearth | heart,heated
millenia,True,1,millennial | millennium | mirena | gilenya,millennial
unaffordable,True,1,affordable,affordable
Hatians,True,1,Haitians | Tahitians | Haitian | Nathans | Halfan | Ativan | Aviane | Butrans | Kadian | Pains,Haitians
texting,True,1,testing | tenting | texturing | extincting | exciting | tingeing | extina,testing
BAFTA,True,1,ABAFT | TAFT | BAD | BANAN | BACK | BAMATE | BANCAP | BAROS | BAYER | BUTT | BYETTA | BEXTRA | ACTH | AVITA | WART | WARTS | ZANTAC,ABAFT
Cymru,True,1,Cyrus | Cycrin | Cylert | Ceenu | Chymex | Cipro | Compro | Wymox | Zymar | Lymph,Cyrus
sNational,True,2,s National | national | nationals | sensational | gestational | rationalist | rational | nitronal,s National
siteson,True,2,site son | site-son | sites on | sites-on | tension | silenor | mitosol | optison,site son
Boko,True,1,Biko | Bioko | Bono | Yoko | Book | Boo | Bozo | Boob | Botox | Bone | Broke,Biko
Haram,True,1,Hiram | Ha ram | Ha-ram | Harm | Harem | Harare | Arm | Zagam | Carac | Lariam,Hiram
ve,True,1,be | v | e | eve | vie | ave | vet | veg | Eve | Ave | vs | vi | re | me | he | vein | evex | eye | gvs | hive | iv | ivy | mvc | men | mg | ml | ms | pce,be
azu,True,1,azure | azo,azure
humanita,True,1,humanity | humanitarian | humanities | humanist | humanism | humatin | humira,humanity
arounf,True,1,around | arduan | artane | iron,around
Millenials,True,1,Millennial | Menials,Millennial
ISIL,True,1,ISL | ISIS | SILL | ISMO | ILL | BIDIL | NAIL,ISL
Abbasi,True,1,Abbas | Abbasid | Abbas i | Barabbas | Basis | Aubagio | E-base,Abbas
UW,True,1,U | W | US | AW | OW | CW | UM | UP | UH | KW | UR | UN | UT | ULO | IV | MG | ML | MS,U
LGBT,True,1,LG | LOBE,LG
LGBT,True,1,LG | LOBE,LG
badass,True,2,bad ass | bad-ass | Bass | bass | bad | baros | bamate | banan | bss | breasts | breast | breaks | ass | glass | wydase | canasa | hydase | sadness,bad ass
pipedreams,True,2,pipe dreams | pipe-dreams | piped reams | piped-reams | slipstreams,pipe dreams
withit,True,1,within | wit hit | wit-hit | with it | with-it | with | whit | weight | lithium,within
labelled,True,1,labeled | la belled | la-belled | label led | label-led | belled | belabored | blabbed | belated | lunelle | abelcet,labeled
judgement,True,1,judgment,judgment
rember,True,1,ember | member | r ember | renumber | lumberer | remsed | demser | temper,ember
Kardashian,True,1,Guardianship,Guardianship
Mallika,True,1,Millikan | Mavik | Marlissa | Alli | Falmina | Gallium,Millikan
Sherawat,True,1,Sheratan | Watershed | Washer,Sheratan
bonobos,True,1,bonbons | bongos | Boston | boobs,bonbons
traffiking,True,1,trafficking | trafficker,trafficking
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
Harambe,True,1,Chamber | Aramine | Earlobe,Chamber
tha,True,1,they | ta | ha | than | that | thaw | hat | the | tea | aha | tho | thy | t ha | tham,they
Kardashian,True,1,Guardianship,Guardianship
moly,True,1,molt | molly | moldy | mole | moll | mold | poly | holy | Molly | ml | male | cold | doxy,molt
overblowing,True,1,overflowing | over blowing | over-blowing | overblown | overgrowing | overwintering,overflowing
gawker,True,1,hawker | gawkier | gawked | gawk er | gawk-er | bayer | cancer | danger | fake | paser,hawker
isn,True,1,sin | ins | ism | is | in | inn | ion | isl | is n | ismo | inh | iv | ibu | ill | iron | ivy | ass | bss | ms | man | men | tsp | tpn,sin
wasn,True,1,awns | was | wan | swan | wain | warn | wast | wasp | wash | was n | wart | ass | gas | kaon | man | pain | rash,awns
Commiefornia's,True,1,California's,California's
nigeria,False,1,Nigeria | nogenic | xigris | zegerid | hiserpia,Nigeria
Boko,True,1,Biko | Bioko | Bono | Yoko | Book | Boo | Bozo | Boob | Botox | Bone | Broke,Biko
Haram,True,1,Hiram | Ha ram | Ha-ram | Harm | Harem | Harare | Arm | Zagam | Carac | Lariam,Hiram
Boko,True,1,Biko | Bioko | Bono | Yoko | Book | Boo | Bozo | Boob | Botox | Bone | Broke,Biko
Haram,True,1,Hiram | Ha ram | Ha-ram | Harm | Harem | Harare | Arm | Zagam | Carac | Lariam,Hiram
Laden's,True,1,Leiden's | Baden's | La den's | La-den's | Lad en's | Lad-en's | Aden's | Lassen's | Laden | Men's,Leiden's
healthcare,True,2,health care | health-care | ethereal,health care
carbs,True,1,crabs | cars | cabs | carobs | cares | carts | cards | curbs | garbs | carps | barbs | car's | bicarbs | Caribs | carac | arms | warts | baros | ears,crabs
Yu,True,1,Yi | Y | U | Nu | Cu | Mu | Yb | Bu | Eu | Au | Ru | YT | Tu | Lu | Yaz | Eye | Ibu | Iv | Mg | Ml | Ms,Yi
Xu,True,1,X | U | Xe | Nu | Cu | Mu | Bu | Eu | XS | Au | Ru | Tu | XL | Lu | Ibu | Iv | Mg | Ml | Ms,X
positivity,True,1,positivist | positivism | positive | pomposity | sensitivity,positivist
theey,True,1,thee | they | thees | thee y | heel | cheek,thee
homelsss,True,1,homeless | homeliness,homeless
LOL,True,1,LO | LL | LOLL | SOL | LOT | LOO | COL | LOG | LOP | POL | LOB | FOL | VOL | LOW | LOZOL | LOBE | LOSS | LIP | ML | CLOT | COLD | FML | ILL | ULO,LO
Jong,True,1,Jon | Song | Joni | Tong | Long | Dong | Jung | Gong | Pong | Bong | Cong | Yong | Kong | Wong | Joint | Bone | Lung,Jon
th,True,1,ht | Th | t | h | the | nth | tho | thy | eh | ts | sh | ti | ta | ah | tn | tham | tpn | tsp | acth | chg | dhc | itch | inh | iv | mg | ml | ms | nph,ht
ITT,True,1,TIT | IT | MITT | PITT | WITT | ITS | INT | IT T | ITO | ITCH | IV | IBU | ILL | INH | IVY | BUTT,TIT
